Dia;       Wednesday, 06. July 2022;  Hora de Inicio;    15:52:49
Hora [HH:MM:SS]; Temperatura[Celsius];  Humedad[%];  OK?[I/O]
16:04:52; 28.50; 36.00;  1
16:04:53; 28.50; 36.00;  1
16:04:54; 28.50; 36.00;  1
16:04:56; 28.50; 36.00;  1
16:04:57; 28.50; 36.00;  1
16:04:58; 28.40; 36.00;  1
16:04:59; 28.40; 36.00;  1
16:05:00; 28.50; 36.00;  1
16:05:01; 28.50; 36.00;  1
16:05:02; 28.50; 36.00;  1
16:05:03; 28.50; 36.00;  1
16:05:04; 28.50; 37.00;  1
16:05:05; 28.50; 37.00;  1
16:05:06; 28.50; 37.00;  1
16:05:07; 28.50; 37.00;  1
16:05:08; 28.50; 37.00;  1
16:05:09; 28.50; 37.00;  1
16:05:10; 28.50; 37.00;  1
16:05:11; 28.50; 37.00;  1
16:05:12; 28.40; 37.00;  1
16:05:13; 28.40; 37.00;  1
16:05:14; 28.50; 36.00;  1
16:05:15; 28.50; 36.00;  1
16:05:16; 28.50; 37.00;  1
16:05:17; 28.50; 37.00;  1
16:05:18; 28.40; 36.00;  1
16:05:19; 28.40; 36.00;  1
16:05:20; 28.40; 36.00;  1
16:05:21; 28.40; 36.00;  1
16:05:22; 28.50; 36.00;  1
16:05:23; 28.50; 36.00;  1
16:05:24; 28.40; 36.00;  1
16:05:25; 28.40; 36.00;  1
16:05:26; 28.50; 36.00;  1
16:05:27; 28.50; 36.00;  1
16:05:28; 28.40; 36.00;  1
16:05:29; 28.40; 36.00;  1
16:05:30; 28.40; 36.00;  1
16:05:31; 28.40; 36.00;  1
16:05:32; 28.40; 36.00;  1
16:05:33; 28.40; 36.00;  1
16:05:34; 28.50; 36.00;  1
16:05:35; 28.50; 36.00;  1
16:05:36; 28.50; 36.00;  1
16:05:37; 28.50; 36.00;  1
16:05:38; 28.50; 36.00;  1
16:05:39; 28.50; 36.00;  1
16:05:40; 28.50; 36.00;  1
16:05:41; 28.50; 36.00;  1
16:05:42; 28.50; 36.00;  1
16:05:43; 28.50; 36.00;  1
16:05:44; 28.50; 36.00;  1
16:05:45; 28.50; 36.00;  1
16:05:46; 28.50; 36.00;  1
16:05:47; 28.50; 36.00;  1
16:05:48; 28.50; 36.00;  1
16:05:49; 28.50; 36.00;  1
16:05:50; 28.50; 36.00;  1
16:05:51; 28.50; 36.00;  1
16:05:52; 28.60; 36.00;  1
16:05:53; 28.60; 36.00;  1
16:05:54; 28.60; 36.00;  1
16:05:55; 28.60; 36.00;  1
16:05:56; 28.50; 36.00;  1
16:05:57; 28.50; 36.00;  1
16:05:58; 28.60; 36.00;  1
16:05:59; 28.60; 36.00;  1
16:06:00; 28.60; 36.00;  1
16:06:01; 28.60; 36.00;  1
16:06:02; 28.60; 36.00;  1
16:06:03; 28.60; 36.00;  1
16:06:04; 28.60; 36.00;  1
16:06:05; 28.60; 36.00;  1
16:06:06; 28.50; 36.00;  1
16:06:07; 28.50; 36.00;  1
16:06:08; 28.60; 36.00;  1
16:06:09; 28.60; 36.00;  1
16:06:10; 28.60; 36.00;  1
16:06:11; 28.60; 36.00;  1
16:06:12; 28.50; 36.00;  1
16:06:13; 28.50; 36.00;  1
16:06:15; 28.50; 36.00;  1
16:06:16; 28.50; 36.00;  1
16:06:17; 28.50; 36.00;  1
16:06:18; 28.50; 36.00;  1
16:06:19; 28.60; 36.00;  1
16:06:20; 28.60; 36.00;  1
16:06:21; 28.60; 36.00;  1
16:06:22; 28.60; 36.00;  1
16:06:23; 28.50; 36.00;  1
16:06:24; 28.50; 36.00;  1
16:06:25; 28.60; 36.00;  1
16:06:26; 28.60; 36.00;  1
16:06:27; 28.50; 36.00;  1
16:06:28; 28.50; 36.00;  1
16:06:29; 28.50; 36.00;  1
16:06:30; 28.50; 36.00;  1
16:06:31; 28.60; 36.00;  1
16:06:32; 28.60; 36.00;  1
16:06:33; 28.50; 36.00;  1
16:06:34; 28.50; 36.00;  1
16:06:35; 28.60; 36.00;  1
16:06:36; 28.60; 36.00;  1
16:06:37; 28.60; 36.00;  1
16:06:38; 28.60; 36.00;  1
16:06:39; 28.60; 36.00;  1
16:06:40; 28.60; 36.00;  1
16:06:41; 28.60; 36.00;  1
16:06:42; 28.60; 36.00;  1
16:06:43; 28.50; 36.00;  1
16:06:44; 28.50; 36.00;  1
16:06:45; 28.60; 36.00;  1
16:06:46; 28.60; 36.00;  1
16:06:47; 28.50; 36.00;  1
16:06:48; 28.50; 36.00;  1
16:06:49; 28.60; 36.00;  1
16:06:50; 28.60; 36.00;  1
16:06:51; 28.60; 36.00;  1
16:06:52; 28.60; 36.00;  1
16:06:53; 28.50; 36.00;  1
16:06:54; 28.50; 36.00;  1
16:06:55; 28.60; 36.00;  1
16:06:56; 28.60; 36.00;  1
16:06:57; 28.50; 36.00;  1
16:06:58; 28.50; 36.00;  1
16:06:59; 28.60; 36.00;  1
16:07:00; 28.60; 36.00;  1
16:07:01; 28.50; 36.00;  1
16:07:02; 28.50; 36.00;  1
16:07:03; 28.60; 36.00;  1
16:07:04; 28.60; 36.00;  1
16:07:05; 28.50; 36.00;  1
16:07:06; 28.50; 36.00;  1
16:07:07; 28.60; 36.00;  1
16:07:08; 28.60; 36.00;  1
16:07:09; 28.50; 36.00;  1
16:07:10; 28.50; 36.00;  1
16:07:11; 28.50; 36.00;  1
16:07:12; 28.50; 36.00;  1
16:07:13; 28.50; 36.00;  1
16:07:14; 28.50; 36.00;  1
16:07:15; 28.60; 36.00;  1
16:07:16; 28.60; 36.00;  1
16:07:17; 28.50; 36.00;  1
16:07:18; 28.50; 36.00;  1
16:07:19; 28.50; 36.00;  1
16:07:20; 28.50; 36.00;  1
16:07:21; 28.60; 36.00;  1
16:07:22; 28.60; 36.00;  1
16:07:23; 28.60; 36.00;  1
16:07:24; 28.60; 36.00;  1
16:07:25; 28.60; 36.00;  1
16:07:26; 28.60; 36.00;  1
16:07:27; 28.60; 36.00;  1
16:07:28; 28.60; 36.00;  1
16:07:29; 28.60; 36.00;  1
16:07:30; 28.60; 36.00;  1
16:07:31; 28.50; 36.00;  1
16:07:32; 28.50; 36.00;  1
16:07:33; 28.60; 36.00;  1
16:07:34; 28.60; 36.00;  1
16:07:36; 28.60; 36.00;  1
16:07:37; 28.60; 36.00;  1
16:07:38; 28.60; 36.00;  1
16:07:39; 28.60; 36.00;  1
16:07:40; 28.60; 36.00;  1
16:07:41; 28.60; 36.00;  1
16:07:42; 28.60; 36.00;  1
16:07:43; 28.60; 36.00;  1
16:07:44; 28.60; 36.00;  1
16:07:45; 28.60; 36.00;  1
16:07:46; 28.50; 36.00;  1
16:07:47; 28.50; 36.00;  1
16:07:48; 28.60; 36.00;  1
16:07:49; 28.60; 36.00;  1
16:07:50; 28.60; 36.00;  1
16:07:51; 28.60; 36.00;  1
16:07:52; 28.60; 36.00;  1
16:07:53; 28.60; 36.00;  1
16:07:54; 28.60; 36.00;  1
16:07:55; 28.60; 36.00;  1
16:07:56; 28.50; 36.00;  1
16:07:57; 28.50; 36.00;  1
16:07:58; 28.60; 36.00;  1
16:07:59; 28.60; 36.00;  1
16:08:00; 28.60; 36.00;  1
16:08:01; 28.60; 36.00;  1
16:08:02; 28.60; 36.00;  1
16:08:03; 28.60; 36.00;  1
16:08:04; 28.60; 36.00;  1
16:08:05; 28.60; 36.00;  1
16:08:06; 28.60; 36.00;  1
16:08:07; 28.60; 36.00;  1
16:08:08; 28.60; 36.00;  1
16:08:09; 28.60; 36.00;  1
16:08:10; 28.50; 36.00;  1
16:08:11; 28.50; 36.00;  1
16:08:12; 28.60; 36.00;  1
16:08:13; 28.60; 36.00;  1
16:08:14; 28.60; 36.00;  1
16:08:15; 28.60; 36.00;  1
16:08:16; 28.50; 36.00;  1
16:08:17; 28.50; 36.00;  1
16:08:18; 28.60; 36.00;  1
16:08:19; 28.60; 36.00;  1
16:08:20; 28.60; 36.00;  1
16:08:21; 28.60; 36.00;  1
16:08:22; 28.60; 36.00;  1
16:08:23; 28.60; 36.00;  1
16:08:24; 28.50; 36.00;  1
16:08:25; 28.50; 36.00;  1
16:08:26; 28.60; 36.00;  1
16:08:27; 28.60; 36.00;  1
16:08:28; 28.60; 36.00;  1
16:08:29; 28.60; 36.00;  1
16:08:30; 28.60; 36.00;  1
16:08:31; 28.60; 36.00;  1
16:08:32; 28.60; 36.00;  1
16:08:33; 28.60; 36.00;  1
16:08:34; 28.50; 36.00;  1
16:08:35; 28.50; 36.00;  1
16:08:36; 28.60; 36.00;  1
16:08:37; 28.60; 36.00;  1
16:08:38; 28.50; 36.00;  1
16:08:39; 28.50; 36.00;  1
16:08:40; 28.60; 36.00;  1
16:08:41; 28.60; 36.00;  1
16:08:42; 28.60; 36.00;  1
16:08:43; 28.60; 36.00;  1
16:08:44; 28.60; 36.00;  1
16:08:45; 28.60; 36.00;  1
16:08:46; 28.50; 36.00;  1
16:08:47; 28.50; 36.00;  1
16:08:48; 28.60; 36.00;  1
16:08:49; 28.60; 36.00;  1
16:08:50; 28.60; 36.00;  1
16:08:51; 28.60; 36.00;  1
16:08:52; 28.60; 36.00;  1
16:08:53; 28.60; 36.00;  1
16:08:55; 28.60; 36.00;  1
16:08:56; 28.60; 36.00;  1
16:08:57; 28.60; 36.00;  1
16:08:58; 28.60; 36.00;  1
16:08:59; 28.60; 36.00;  1
16:09:00; 28.60; 36.00;  1
16:09:01; 28.50; 36.00;  1
16:09:02; 28.50; 36.00;  1
16:09:03; 28.50; 36.00;  1
16:09:04; 28.50; 36.00;  1
16:09:05; 28.60; 36.00;  1
16:09:06; 28.60; 36.00;  1
16:09:07; 28.50; 36.00;  1
16:09:08; 28.50; 36.00;  1
16:09:09; 28.50; 36.00;  1
16:09:10; 28.50; 36.00;  1
16:09:11; 28.60; 36.00;  1
16:09:12; 28.60; 36.00;  1
16:09:13; 28.60; 36.00;  1
16:09:14; 28.60; 36.00;  1
16:09:15; 28.60; 36.00;  1
16:09:16; 28.60; 36.00;  1
16:09:17; 28.60; 36.00;  1
16:09:18; 28.60; 36.00;  1
16:09:19; 28.60; 36.00;  1
16:09:20; 28.60; 36.00;  1
16:09:21; 28.60; 36.00;  1
16:09:22; 28.60; 36.00;  1
16:09:23; 28.60; 36.00;  1
16:09:24; 28.60; 36.00;  1
16:09:25; 28.50; 36.00;  1
16:09:26; 28.50; 36.00;  1
16:09:27; 28.50; 36.00;  1
16:09:28; 28.50; 36.00;  1
16:09:29; 28.50; 36.00;  1
16:09:30; 28.50; 36.00;  1
16:09:31; 28.60; 36.00;  1
16:09:32; 28.60; 36.00;  1
16:09:33; 28.60; 36.00;  1
16:09:34; 28.60; 36.00;  1
16:09:35; 28.60; 36.00;  1
16:09:36; 28.60; 36.00;  1
16:09:37; 28.60; 36.00;  1
16:09:38; 28.60; 36.00;  1
16:09:39; 28.60; 36.00;  1
16:09:40; 28.60; 36.00;  1
16:09:41; 28.60; 36.00;  1
16:09:42; 28.60; 36.00;  1
16:09:43; 28.60; 36.00;  1
16:09:44; 28.60; 36.00;  1
16:09:45; 28.60; 36.00;  1
16:09:46; 28.60; 36.00;  1
16:09:47; 28.60; 36.00;  1
16:09:48; 28.60; 36.00;  1
16:09:49; 28.60; 36.00;  1
16:09:50; 28.60; 36.00;  1
16:09:51; 28.60; 36.00;  1
16:09:52; 28.60; 36.00;  1
16:09:53; 28.60; 36.00;  1
16:09:54; 28.60; 36.00;  1
16:09:55; 28.60; 36.00;  1
16:09:56; 28.60; 36.00;  1
16:09:57; 28.60; 36.00;  1
16:09:58; 28.60; 36.00;  1
16:09:59; 28.60; 36.00;  1
16:10:00; 28.60; 36.00;  1
16:10:01; 28.60; 36.00;  1
16:10:02; 28.60; 36.00;  1
16:10:03; 28.60; 36.00;  1
16:10:04; 28.60; 36.00;  1
16:10:05; 28.60; 36.00;  1
16:10:06; 28.60; 36.00;  1
16:10:07; 28.60; 36.00;  1
16:10:08; 28.60; 36.00;  1
16:10:09; 28.60; 36.00;  1
16:10:10; 28.60; 36.00;  1
16:10:11; 28.60; 36.00;  1
16:10:12; 28.60; 36.00;  1
16:10:13; 28.60; 36.00;  1
16:10:14; 28.60; 36.00;  1
16:10:16; 28.60; 36.00;  1
16:10:17; 28.60; 36.00;  1
16:10:18; 28.60; 36.00;  1
16:10:19; 28.60; 36.00;  1
16:10:20; 28.60; 36.00;  1
16:10:21; 28.60; 36.00;  1
16:10:22; 28.60; 36.00;  1
16:10:23; 28.60; 36.00;  1
16:10:24; 28.60; 36.00;  1
16:10:25; 28.60; 36.00;  1
16:10:26; 28.60; 36.00;  1
16:10:27; 28.60; 36.00;  1
16:10:28; 28.60; 36.00;  1
16:10:29; 28.60; 36.00;  1
16:10:30; 28.60; 36.00;  1
16:10:31; 28.60; 36.00;  1
16:10:32; 28.70; 36.00;  1
16:10:33; 28.70; 36.00;  1
16:10:34; 28.60; 36.00;  1
16:10:35; 28.60; 36.00;  1
16:10:36; 28.60; 36.00;  1
16:10:37; 28.60; 36.00;  1
16:10:38; 28.60; 36.00;  1
16:10:39; 28.60; 36.00;  1
16:10:40; 28.70; 36.00;  1
16:10:41; 28.70; 36.00;  1
16:10:42; 28.60; 36.00;  1
16:10:43; 28.60; 36.00;  1
16:10:44; 28.60; 36.00;  1
16:10:45; 28.60; 36.00;  1
16:10:46; 28.60; 36.00;  1
16:10:47; 28.60; 36.00;  1
16:10:48; 28.60; 36.00;  1
16:10:49; 28.60; 36.00;  1
16:10:50; 28.60; 36.00;  1
16:10:51; 28.60; 36.00;  1
16:10:52; 28.60; 36.00;  1
16:10:53; 28.60; 36.00;  1
16:10:54; 28.60; 36.00;  1
16:10:55; 28.60; 36.00;  1
16:10:56; 28.60; 36.00;  1
16:10:57; 28.60; 36.00;  1
16:10:58; 28.60; 36.00;  1
16:10:59; 28.60; 36.00;  1
16:11:00; 28.60; 36.00;  1
16:11:01; 28.60; 36.00;  1
16:11:02; 28.60; 36.00;  1
16:11:03; 28.60; 36.00;  1
16:11:04; 28.60; 36.00;  1
16:11:05; 28.60; 36.00;  1
16:11:06; 28.60; 36.00;  1
16:11:07; 28.60; 36.00;  1
16:11:08; 28.60; 36.00;  1
16:11:09; 28.60; 36.00;  1
16:11:10; 28.60; 36.00;  1
16:11:11; 28.60; 36.00;  1
16:11:12; 28.60; 36.00;  1
16:11:13; 28.60; 36.00;  1
16:11:14; 28.60; 36.00;  1
16:11:15; 28.60; 36.00;  1
16:11:16; 28.60; 36.00;  1
16:11:17; 28.60; 36.00;  1
16:11:18; 28.60; 36.00;  1
16:11:19; 28.60; 36.00;  1
16:11:20; 28.70; 36.00;  1
16:11:21; 28.70; 36.00;  1
16:11:22; 28.60; 36.00;  1
16:11:23; 28.60; 36.00;  1
16:11:24; 28.60; 36.00;  1
16:11:25; 28.60; 36.00;  1
16:11:26; 28.60; 35.00;  1
16:11:27; 28.60; 35.00;  1
16:11:28; 28.70; 35.00;  1
16:11:29; 28.70; 35.00;  1
16:11:30; 28.60; 36.00;  1
16:11:31; 28.60; 36.00;  1
16:11:32; 28.60; 36.00;  1
16:11:33; 28.60; 36.00;  1
16:11:35; 28.60; 35.00;  1
16:11:36; 28.60; 35.00;  1
16:11:37; 28.60; 35.00;  1
16:11:38; 28.60; 35.00;  1
16:11:39; 28.60; 36.00;  1
16:11:40; 28.60; 36.00;  1
16:11:41; 28.60; 36.00;  1
16:11:42; 28.60; 36.00;  1
16:11:43; 28.60; 36.00;  1
16:11:44; 28.60; 36.00;  1
16:11:45; 28.60; 35.00;  1
16:11:46; 28.60; 35.00;  1
16:11:47; 28.60; 35.00;  1
16:11:48; 28.60; 35.00;  1
16:11:49; 28.60; 35.00;  1
16:11:50; 28.60; 35.00;  1
16:11:51; 28.60; 35.00;  1
16:11:52; 28.60; 35.00;  1
16:11:53; 28.60; 35.00;  1
16:11:54; 28.60; 35.00;  1
16:11:55; 28.70; 35.00;  1
16:11:56; 28.70; 35.00;  1
16:11:57; 28.70; 35.00;  1
16:11:58; 28.70; 35.00;  1
16:11:59; 28.60; 35.00;  1
16:12:00; 28.60; 35.00;  1
16:12:01; 28.60; 35.00;  1
16:12:02; 28.60; 35.00;  1
16:12:03; 28.70; 35.00;  1
16:12:04; 28.70; 35.00;  1
16:12:05; 28.60; 35.00;  1
16:12:06; 28.60; 35.00;  1
16:12:07; 28.60; 35.00;  1
16:12:08; 28.60; 35.00;  1
16:12:09; 28.70; 35.00;  1
16:12:10; 28.70; 35.00;  1
16:12:11; 28.70; 35.00;  1
16:12:12; 28.70; 35.00;  1
16:12:13; 28.60; 35.00;  1
16:12:14; 28.60; 35.00;  1
16:12:15; 28.70; 35.00;  1
16:12:16; 28.70; 35.00;  1
16:12:17; 28.60; 35.00;  1
16:12:18; 28.60; 35.00;  1
16:12:19; 28.60; 35.00;  1
16:12:20; 28.60; 35.00;  1
16:12:21; 28.60; 35.00;  1
16:12:22; 28.60; 35.00;  1
16:12:23; 28.60; 35.00;  1
16:12:24; 28.60; 35.00;  1
16:12:25; 28.60; 35.00;  1
16:12:26; 28.60; 35.00;  1
16:12:27; 28.60; 35.00;  1
16:12:28; 28.60; 35.00;  1
16:12:29; 28.60; 35.00;  1
16:12:30; 28.60; 35.00;  1
16:12:31; 28.60; 35.00;  1
16:12:32; 28.60; 35.00;  1
16:12:33; 28.70; 35.00;  1
16:12:34; 28.70; 35.00;  1
16:12:35; 28.60; 35.00;  1
16:12:36; 28.60; 35.00;  1
16:12:37; 28.60; 35.00;  1
16:12:38; 28.60; 35.00;  1
16:12:39; 28.60; 35.00;  1
16:12:40; 28.60; 35.00;  1
16:12:41; 28.60; 35.00;  1
16:12:42; 28.60; 35.00;  1
16:12:43; 28.60; 35.00;  1
16:12:44; 28.60; 35.00;  1
16:12:45; 28.60; 35.00;  1
16:12:46; 28.60; 35.00;  1
16:12:47; 28.70; 35.00;  1
16:12:48; 28.70; 35.00;  1
16:12:49; 28.60; 35.00;  1
16:12:50; 28.60; 35.00;  1
16:12:51; 28.60; 35.00;  1
16:12:52; 28.60; 35.00;  1
16:12:53; 28.60; 35.00;  1
16:12:54; 28.60; 35.00;  1
16:12:56; 28.60; 35.00;  1
16:12:57; 28.60; 35.00;  1
16:12:58; 28.60; 35.00;  1
16:12:59; 28.60; 35.00;  1
16:13:00; 28.60; 36.00;  1
16:13:01; 28.60; 36.00;  1
16:13:02; 28.60; 36.00;  1
16:13:03; 28.60; 36.00;  1
16:13:04; 28.60; 36.00;  1
16:13:05; 28.60; 36.00;  1
16:13:06; 28.70; 36.00;  1
16:13:07; 28.70; 36.00;  1
16:13:08; 28.60; 36.00;  1
16:13:09; 28.60; 36.00;  1
16:13:10; 28.70; 36.00;  1
16:13:11; 28.70; 36.00;  1
16:13:12; 28.60; 36.00;  1
16:13:13; 28.60; 36.00;  1
16:13:14; 28.60; 36.00;  1
16:13:15; 28.60; 36.00;  1
16:13:16; 28.60; 36.00;  1
16:13:17; 28.60; 36.00;  1
16:13:18; 28.60; 36.00;  1
16:13:19; 28.60; 36.00;  1
16:13:20; 28.60; 36.00;  1
16:13:21; 28.60; 36.00;  1
16:13:22; 28.60; 36.00;  1
16:13:23; 28.60; 36.00;  1
16:13:24; 28.60; 36.00;  1
16:13:25; 28.60; 36.00;  1
16:13:26; 28.60; 35.00;  1
16:13:27; 28.60; 35.00;  1
16:13:28; 28.60; 35.00;  1
16:13:29; 28.60; 35.00;  1
16:13:30; 28.60; 35.00;  1
16:13:31; 28.60; 35.00;  1
16:13:32; 28.60; 35.00;  1
16:13:33; 28.60; 35.00;  1
16:13:34; 28.60; 35.00;  1
16:13:35; 28.60; 35.00;  1
16:13:36; 28.60; 35.00;  1
16:13:37; 28.60; 35.00;  1
16:13:38; 28.60; 35.00;  1
16:13:39; 28.60; 35.00;  1
16:13:40; 28.60; 35.00;  1
16:13:41; 28.60; 35.00;  1
16:13:42; 28.70; 35.00;  1
16:13:43; 28.70; 35.00;  1
16:13:44; 28.60; 35.00;  1
16:13:45; 28.60; 35.00;  1
16:13:46; 28.60; 35.00;  1
16:13:47; 28.60; 35.00;  1
16:13:48; 28.60; 35.00;  1
16:13:49; 28.60; 35.00;  1
16:13:50; 28.60; 35.00;  1
16:13:51; 28.60; 35.00;  1
16:13:52; 28.60; 35.00;  1
16:13:53; 28.60; 35.00;  1
16:13:54; 28.70; 35.00;  1
16:13:55; 28.70; 35.00;  1
16:13:56; 28.70; 35.00;  1
16:13:57; 28.70; 35.00;  1
16:13:58; 28.60; 36.00;  1
16:13:59; 28.60; 36.00;  1
16:14:00; 28.60; 36.00;  1
16:14:01; 28.60; 36.00;  1
16:14:02; 28.60; 36.00;  1
16:14:03; 28.60; 36.00;  1
16:14:04; 28.60; 36.00;  1
16:14:05; 28.60; 36.00;  1
16:14:06; 28.60; 36.00;  1
16:14:07; 28.60; 36.00;  1
16:14:08; 28.60; 36.00;  1
16:14:09; 28.60; 36.00;  1
16:14:10; 28.60; 36.00;  1
16:14:11; 28.60; 36.00;  1
16:14:12; 28.60; 36.00;  1
16:14:13; 28.60; 36.00;  1
16:14:15; 28.60; 36.00;  1
16:14:16; 28.60; 36.00;  1
16:14:17; 28.60; 36.00;  1
16:14:18; 28.60; 36.00;  1
16:14:19; 28.60; 36.00;  1
16:14:20; 28.60; 36.00;  1
16:14:21; 28.60; 36.00;  1
16:14:22; 28.60; 36.00;  1
16:14:23; 28.60; 36.00;  1
16:14:24; 28.60; 36.00;  1
16:14:25; 28.60; 36.00;  1
16:14:26; 28.60; 36.00;  1
16:14:27; 28.60; 36.00;  1
16:14:28; 28.60; 36.00;  1
16:14:29; 28.60; 36.00;  1
16:14:30; 28.60; 36.00;  1
16:14:31; 28.60; 36.00;  1
16:14:32; 28.60; 36.00;  1
16:14:33; 28.60; 36.00;  1
16:14:34; 28.60; 36.00;  1
16:14:35; 28.60; 36.00;  1
16:14:36; 28.60; 36.00;  1
16:14:37; 28.70; 36.00;  1
16:14:38; 28.70; 36.00;  1
16:14:39; 28.60; 36.00;  1
16:14:40; 28.60; 36.00;  1
16:14:41; 28.70; 35.00;  1
16:14:42; 28.70; 35.00;  1
16:14:43; 28.60; 36.00;  1
16:14:44; 28.60; 36.00;  1
16:14:45; 28.60; 36.00;  1
16:14:46; 28.60; 36.00;  1
16:14:47; 28.60; 35.00;  1
16:14:48; 28.60; 35.00;  1
16:14:49; 28.60; 35.00;  1
16:14:50; 28.60; 35.00;  1
16:14:51; 28.60; 35.00;  1
16:14:52; 28.60; 35.00;  1
16:14:53; 28.60; 35.00;  1
16:14:54; 28.60; 35.00;  1
16:14:55; 28.60; 35.00;  1
16:14:56; 28.60; 35.00;  1
16:14:57; 28.60; 35.00;  1
16:14:58; 28.60; 35.00;  1
16:14:59; 28.60; 35.00;  1
16:15:00; 28.60; 35.00;  1
16:15:01; 28.60; 35.00;  1
16:15:02; 28.60; 35.00;  1
16:15:03; 28.60; 35.00;  1
16:15:04; 28.60; 35.00;  1
16:15:05; 28.60; 35.00;  1
16:15:06; 28.60; 35.00;  1
16:15:07; 28.60; 35.00;  1
16:15:08; 28.60; 35.00;  1
16:15:09; 28.60; 35.00;  1
16:15:10; 28.60; 35.00;  1
16:15:11; 28.60; 35.00;  1
16:15:12; 28.60; 35.00;  1
16:15:13; 28.70; 35.00;  1
16:15:14; 28.70; 35.00;  1
16:15:15; 28.60; 35.00;  1
16:15:16; 28.60; 35.00;  1
16:15:17; 28.60; 35.00;  1
16:15:18; 28.60; 35.00;  1
16:15:19; 28.60; 35.00;  1
16:15:20; 28.60; 35.00;  1
16:15:21; 28.70; 35.00;  1
16:15:22; 28.70; 35.00;  1
16:15:23; 28.70; 35.00;  1
16:15:24; 28.70; 35.00;  1
16:15:25; 28.60; 35.00;  1
16:15:26; 28.60; 35.00;  1
16:15:27; 28.60; 35.00;  1
16:15:28; 28.60; 35.00;  1
16:15:29; 28.60; 35.00;  1
16:15:30; 28.60; 35.00;  1
16:15:31; 28.60; 35.00;  1
16:15:32; 28.60; 35.00;  1
16:15:34; 28.60; 35.00;  1
16:15:35; 28.60; 35.00;  1
16:15:36; 28.60; 35.00;  1
16:15:37; 28.60; 35.00;  1
16:15:38; 28.60; 35.00;  1
16:15:39; 28.60; 35.00;  1
16:15:40; 28.60; 35.00;  1
16:15:41; 28.60; 35.00;  1
16:15:42; 28.60; 35.00;  1
16:15:43; 28.60; 35.00;  1
16:15:44; 28.60; 35.00;  1
16:15:45; 28.60; 35.00;  1
16:15:46; 28.70; 35.00;  1
16:15:47; 28.70; 35.00;  1
16:15:48; 28.60; 35.00;  1
16:15:49; 28.60; 35.00;  1
16:15:50; 28.60; 35.00;  1
16:15:51; 28.60; 35.00;  1
16:15:52; 28.60; 35.00;  1
16:15:53; 28.60; 35.00;  1
16:15:54; 28.60; 35.00;  1
16:15:55; 28.60; 35.00;  1
16:15:56; 28.60; 35.00;  1
16:15:57; 28.60; 35.00;  1
16:15:58; 28.60; 35.00;  1
16:15:59; 28.60; 35.00;  1
16:16:00; 28.60; 35.00;  1
16:16:01; 28.60; 35.00;  1
16:16:02; 28.60; 35.00;  1
16:16:03; 28.60; 35.00;  1
16:16:04; 28.60; 35.00;  1
16:16:05; 28.60; 35.00;  1
16:16:06; 28.60; 35.00;  1
16:16:07; 28.60; 35.00;  1
16:16:08; 28.70; 35.00;  1
16:16:09; 28.70; 35.00;  1
16:16:10; 28.60; 35.00;  1
16:16:11; 28.60; 35.00;  1
16:16:12; 28.60; 35.00;  1
16:16:13; 28.60; 35.00;  1
16:16:14; 28.60; 35.00;  1
16:16:15; 28.60; 35.00;  1
16:16:16; 28.60; 35.00;  1
16:16:17; 28.60; 35.00;  1
16:16:18; 28.60; 35.00;  1
16:16:19; 28.60; 35.00;  1
16:16:20; 28.60; 35.00;  1
16:16:21; 28.60; 35.00;  1
16:16:22; 28.60; 35.00;  1
16:16:23; 28.60; 35.00;  1
16:16:24; 28.70; 35.00;  1
16:16:25; 28.70; 35.00;  1
16:16:26; 28.60; 35.00;  1
16:16:27; 28.60; 35.00;  1
16:16:28; 28.60; 35.00;  1
16:16:29; 28.60; 35.00;  1
16:16:30; 28.60; 35.00;  1
16:16:31; 28.60; 35.00;  1
16:16:32; 28.60; 35.00;  1
16:16:33; 28.60; 35.00;  1
16:16:34; 28.60; 35.00;  1
16:16:35; 28.60; 35.00;  1
16:16:36; 28.60; 35.00;  1
16:16:37; 28.60; 35.00;  1
16:16:38; 28.60; 35.00;  1
16:16:39; 28.60; 35.00;  1
16:16:40; 28.60; 35.00;  1
16:16:41; 28.60; 35.00;  1
16:16:42; 28.60; 35.00;  1
16:16:43; 28.60; 35.00;  1
16:16:44; 28.60; 35.00;  1
16:16:45; 28.60; 35.00;  1
16:16:46; 28.60; 35.00;  1
16:16:47; 28.60; 35.00;  1
16:16:48; 28.60; 35.00;  1
16:16:49; 28.60; 35.00;  1
16:16:50; 28.60; 35.00;  1
16:16:51; 28.60; 35.00;  1
16:16:52; 28.60; 35.00;  1
16:16:53; 28.60; 35.00;  1
16:16:55; 28.60; 35.00;  1
16:16:56; 28.60; 35.00;  1
16:16:57; 28.60; 35.00;  1
16:16:58; 28.60; 35.00;  1
16:16:59; 28.60; 35.00;  1
16:17:00; 28.60; 35.00;  1
16:17:01; 28.60; 35.00;  1
16:17:02; 28.60; 35.00;  1
16:17:03; 28.60; 35.00;  1
16:17:04; 28.60; 35.00;  1
16:17:05; 28.70; 35.00;  1
16:17:06; 28.70; 35.00;  1
16:17:07; 28.60; 35.00;  1
16:17:08; 28.60; 35.00;  1
16:17:09; 28.60; 35.00;  1
16:17:10; 28.60; 35.00;  1
16:17:11; 28.60; 35.00;  1
16:17:12; 28.60; 35.00;  1
16:17:13; 28.60; 35.00;  1
