Dia;       Friday, 08. July 2022;  Hora de Inicio;    14:38:01
Hora [HH:MM:SS]; Temperatura[Celsius];  Humedad[%];  OK?[I/O]
14:52:41; 30.10; 20.00;  1
14:52:42; 30.10; 20.00;  1
14:52:43; 30.10; 20.00;  1
14:52:44; 30.10; 20.00;  1
14:52:45; 30.10; 20.00;  1
14:52:46; 30.10; 20.00;  1
14:52:47; 30.10; 20.00;  1
14:52:48; 30.10; 20.00;  1
14:52:49; 30.10; 20.00;  1
14:52:50; 30.10; 20.00;  1
14:52:51; 30.10; 20.00;  1
14:52:52; 30.10; 20.00;  1
14:52:53; 30.10; 20.00;  1
14:52:54; 30.10; 20.00;  1
14:52:55; 30.10; 20.00;  1
14:52:55; 30.10; 20.00;  1
14:52:56; 30.10; 20.00;  1
14:52:57; 30.10; 20.00;  1
14:52:58; 30.10; 20.00;  1
14:52:59; 30.10; 20.00;  1
14:53:00; 30.10; 20.00;  1
14:53:01; 30.10; 20.00;  1
14:53:02; 30.10; 20.00;  1
14:53:03; 30.10; 20.00;  1
14:53:04; 30.10; 20.00;  1
14:53:05; 30.10; 20.00;  1
14:53:06; 30.10; 20.00;  1
14:53:07; 30.10; 20.00;  1
14:53:08; 30.10; 20.00;  1
14:53:09; 30.10; 20.00;  1
14:53:10; 30.10; 20.00;  1
14:53:11; 30.10; 20.00;  1
14:53:13; 30.10; 20.00;  1
14:53:14; 30.10; 20.00;  1
14:53:15; 30.10; 20.00;  1
14:53:16; 30.10; 20.00;  1
14:53:17; 30.10; 20.00;  1
14:53:18; 30.10; 20.00;  1
14:53:19; 30.10; 20.00;  1
14:53:20; 30.10; 20.00;  1
14:53:21; 30.10; 20.00;  1
14:53:22; 30.10; 20.00;  1
14:53:23; 30.00; 20.00;  1
14:53:24; 30.00; 20.00;  1
14:53:25; 30.00; 20.00;  1
14:53:26; 30.00; 20.00;  1
14:53:27; 30.00; 20.00;  1
14:53:28; 30.00; 20.00;  1
14:53:29; 30.00; 20.00;  1
14:53:30; 30.00; 20.00;  1
14:53:31; 30.00; 20.00;  1
14:53:32; 30.00; 20.00;  1
14:53:33; 30.00; 20.00;  1
14:53:34; 30.00; 20.00;  1
14:53:35; 30.00; 20.00;  1
14:53:36; 30.00; 20.00;  1
14:53:37; 30.00; 20.00;  1
14:53:38; 30.00; 20.00;  1
14:53:39; 30.00; 20.00;  1
14:53:40; 30.00; 20.00;  1
14:53:41; 30.00; 20.00;  1
14:53:42; 30.00; 20.00;  1
14:53:43; 30.00; 20.00;  1
14:53:44; 30.00; 20.00;  1
14:53:45; 30.00; 20.00;  1
14:53:46; 30.00; 20.00;  1
14:53:47; 30.00; 20.00;  1
14:53:48; 30.00; 20.00;  1
14:53:49; 30.00; 20.00;  1
14:53:50; 30.00; 20.00;  1
14:53:51; 30.00; 20.00;  1
14:53:52; 30.00; 20.00;  1
14:53:53; 30.00; 20.00;  1
14:53:54; 30.00; 20.00;  1
14:53:55; 30.00; 20.00;  1
14:53:56; 30.00; 20.00;  1
14:53:57; 30.00; 20.00;  1
14:53:58; 30.00; 20.00;  1
14:53:59; 30.00; 20.00;  1
14:54:00; 30.00; 20.00;  1
14:54:01; 30.00; 20.00;  1
14:54:02; 30.00; 20.00;  1
14:54:03; 30.00; 20.00;  1
14:54:04; 30.00; 20.00;  1
14:54:05; 30.00; 20.00;  1
14:54:06; 30.00; 20.00;  1
14:54:07; 30.00; 20.00;  1
14:54:08; 30.00; 20.00;  1
14:54:09; 30.00; 20.00;  1
14:54:10; 30.00; 20.00;  1
14:54:11; 30.00; 20.00;  1
14:54:12; 30.00; 20.00;  1
14:54:13; 30.00; 20.00;  1
14:54:14; 30.00; 20.00;  1
14:54:15; 30.00; 20.00;  1
14:54:16; 30.00; 20.00;  1
14:54:17; 30.00; 20.00;  1
14:54:18; 30.00; 20.00;  1
14:54:19; 30.00; 20.00;  1
14:54:20; 30.00; 20.00;  1
14:54:21; 30.00; 20.00;  1
14:54:22; 30.00; 20.00;  1
14:54:23; 30.00; 20.00;  1
14:54:24; 30.00; 20.00;  1
14:54:25; 30.00; 20.00;  1
14:54:26; 30.00; 20.00;  1
14:54:27; 30.00; 20.00;  1
14:54:28; 30.00; 20.00;  1
14:54:29; 30.00; 20.00;  1
