Dia;       Friday, 15. July 2022;  Hora de Inicio;    12:38:47
13:22:10; 30.10; 37.00;  1
13:22:41; 30.10; 38.00;  1
13:23:12; 30.10; 37.00;  1
13:23:43; 30.10; 37.00;  1
13:24:13; 30.10; 37.00;  1
13:24:44; 30.10; 37.00;  1
13:25:15; 30.10; 37.00;  1
13:25:46; 30.10; 37.00;  1
13:26:16; 30.10; 37.00;  1
13:26:47; 30.10; 37.00;  1
13:27:18; 30.10; 37.00;  1
13:27:49; 30.20; 37.00;  1
13:28:19; 30.20; 37.00;  1
13:28:50; 30.20; 37.00;  1
13:29:21; 30.30; 38.00;  1
13:29:52; 30.30; 38.00;  1
13:30:23; 30.30; 37.00;  1
13:30:54; 30.30; 37.00;  1
13:31:25; 30.30; 37.00;  1
13:31:56; 30.30; 37.00;  1
13:32:27; 30.30; 37.00;  1
13:32:58; 30.30; 37.00;  1
13:33:29; 30.30; 37.00;  1
13:34:00; 30.30; 37.00;  1
13:34:31; 30.30; 37.00;  1
13:35:02; 30.40; 37.00;  1
13:35:33; 30.40; 37.00;  1
13:36:04; 30.30; 37.00;  1
13:36:35; 30.30; 37.00;  1
13:37:06; 30.30; 37.00;  1
13:37:37; 30.30; 37.00;  1
13:38:08; 30.30; 37.00;  1
13:38:39; 30.30; 37.00;  1
13:39:10; 30.40; 37.00;  1
13:39:41; 30.40; 36.00;  1
13:40:12; 30.50; 36.00;  1
13:40:43; 30.50; 36.00;  1
13:41:13; 30.50; 36.00;  1
13:41:44; 30.50; 36.00;  1
13:42:15; 30.50; 36.00;  1
13:42:46; 30.50; 36.00;  1
13:43:16; 30.40; 36.00;  1
13:43:47; 30.40; 36.00;  1
13:44:18; 30.30; 36.00;  1
13:44:49; 30.30; 36.00;  1
13:45:19; 30.30; 36.00;  1
13:45:50; 30.30; 36.00;  1
13:46:20; 30.40; 36.00;  1
13:46:51; 30.30; 36.00;  1
13:47:22; 30.40; 36.00;  1
13:47:52; 30.40; 36.00;  1
13:48:23; 30.40; 36.00;  1
13:48:54; 30.40; 36.00;  1
13:49:25; 30.40; 36.00;  1
13:49:56; 30.40; 36.00;  1
13:50:27; 30.40; 36.00;  1
13:50:58; 30.40; 36.00;  1
13:51:29; 30.40; 36.00;  1
13:52:00; 30.40; 36.00;  1
13:52:31; 30.40; 36.00;  1
13:53:02; 30.50; 36.00;  1
13:53:33; 30.40; 36.00;  1
13:54:04; 30.40; 36.00;  1
13:54:35; 30.50; 36.00;  1
13:55:06; 30.50; 36.00;  1
13:55:37; 30.40; 36.00;  1
13:56:08; 30.40; 36.00;  1
13:56:39; 30.40; 36.00;  1
13:57:10; 30.30; 36.00;  1
13:57:41; 30.30; 36.00;  1
13:58:11; 30.30; 36.00;  1
13:58:42; 30.30; 36.00;  1
13:59:13; 30.30; 36.00;  1
13:59:44; 30.30; 36.00;  1
14:00:14; 30.30; 36.00;  1
14:00:45; 30.20; 35.00;  1
14:01:15; 30.20; 36.00;  1
14:01:46; 30.10; 36.00;  1
14:02:17; 30.10; 36.00;  1
14:02:48; 30.10; 36.00;  1
14:03:18; 30.00; 36.00;  1
14:03:49; 30.00; 36.00;  1
14:04:20; 30.00; 36.00;  1
14:04:51; 29.90; 36.00;  1
14:05:21; 29.90; 36.00;  1
14:05:52; 29.80; 37.00;  1
14:06:23; 29.80; 37.00;  1
14:06:54; 29.80; 37.00;  1
14:07:25; 29.80; 37.00;  1
14:07:56; 29.80; 37.00;  1
14:08:27; 29.80; 37.00;  1
14:08:58; 29.80; 37.00;  1
14:09:29; 29.80; 37.00;  1
14:10:00; 29.80; 36.00;  1
14:10:31; 29.80; 36.00;  1
14:11:02; 29.90; 36.00;  1
14:11:33; 29.90; 36.00;  1
14:12:04; 29.90; 36.00;  1
14:12:35; 29.90; 36.00;  1
14:13:06; 29.90; 36.00;  1
14:13:37; 29.90; 36.00;  1
14:14:08; 29.80; 36.00;  1
14:14:39; 29.80; 36.00;  1
14:15:10; 29.80; 36.00;  1
14:15:41; 29.80; 36.00;  1
14:16:11; 29.80; 36.00;  1
14:16:42; 29.80; 36.00;  1
14:17:13; 29.80; 36.00;  1
14:17:44; 29.80; 36.00;  1
14:18:14; 29.80; 36.00;  1
14:18:45; 29.80; 36.00;  1
14:19:16; 29.80; 36.00;  1
14:19:47; 29.80; 36.00;  1
14:20:17; 29.80; 36.00;  1
14:20:48; 29.80; 36.00;  1
14:21:19; 29.80; 36.00;  1
14:21:50; 29.80; 36.00;  1
14:22:20; 29.80; 36.00;  1
14:22:51; 29.80; 36.00;  1
14:23:22; 29.90; 36.00;  1
14:23:52; 29.90; 36.00;  1
14:24:23; 29.90; 36.00;  1
14:24:54; 29.80; 36.00;  1
14:25:25; 29.80; 36.00;  1
14:25:56; 29.80; 36.00;  1
14:26:27; 29.80; 36.00;  1
14:26:58; 29.70; 36.00;  1
14:27:29; 29.70; 36.00;  1
14:28:00; 29.70; 36.00;  1
14:28:31; 29.70; 36.00;  1
14:29:02; 29.60; 36.00;  1
14:29:33; 29.60; 36.00;  1
14:30:04; 29.60; 36.00;  1
14:30:35; 29.60; 36.00;  1
14:31:06; 29.60; 36.00;  1
14:31:37; 29.60; 36.00;  1
14:32:08; 29.60; 36.00;  1
14:32:39; 29.60; 36.00;  1
14:33:10; 29.50; 36.00;  1
14:33:41; 29.50; 36.00;  1
14:34:12; 29.50; 36.00;  1
14:34:43; 29.60; 36.00;  1
14:35:13; 29.60; 36.00;  1
14:35:44; 29.60; 36.00;  1
14:36:15; 29.60; 36.00;  1
14:36:46; 29.60; 36.00;  1
14:37:16; 29.60; 36.00;  1
14:37:47; 29.60; 35.00;  1
14:38:18; 29.60; 35.00;  1
14:38:49; 29.60; 35.00;  1
14:39:19; 29.60; 35.00;  1
14:39:50; 29.60; 35.00;  1
14:40:21; 29.60; 35.00;  1
14:40:52; 29.60; 35.00;  1
14:41:23; 29.60; 35.00;  1
14:41:54; 29.60; 35.00;  1
14:42:25; 29.60; 35.00;  1
14:42:56; 29.60; 35.00;  1
14:43:27; 29.60; 34.00;  1
14:43:58; 29.60; 35.00;  1
14:44:29; 29.60; 35.00;  1
14:45:00; 29.50; 35.00;  1
14:45:31; 29.50; 35.00;  1
14:46:02; 29.50; 35.00;  1
14:46:33; 29.50; 35.00;  1
14:47:04; 29.60; 35.00;  1
14:47:35; 29.60; 35.00;  1
14:48:06; 29.60; 34.00;  1
14:48:37; 29.60; 34.00;  1
14:49:08; 29.60; 34.00;  1
14:49:39; 29.60; 34.00;  1
14:50:10; 29.60; 34.00;  1
14:50:41; 29.60; 34.00;  1
14:51:12; 29.60; 34.00;  1
14:51:43; 29.50; 34.00;  1
14:52:13; 29.60; 34.00;  1
14:52:44; 29.60; 34.00;  1
14:53:15; 29.60; 34.00;  1
14:53:46; 29.60; 34.00;  1
14:54:16; 29.60; 34.00;  1
14:54:47; 29.60; 34.00;  1
14:55:18; 29.60; 34.00;  1
14:55:49; 29.60; 34.00;  1
14:56:19; 29.60; 34.00;  1
14:56:50; 29.60; 34.00;  1
14:57:21; 29.60; 34.00;  1
14:57:52; 29.60; 34.00;  1
14:58:23; 29.60; 34.00;  1
14:58:54; 29.60; 34.00;  1
14:59:25; 29.50; 34.00;  1
14:59:56; 29.50; 34.00;  1
15:00:27; 29.50; 35.00;  1
15:00:58; 29.50; 34.00;  1
15:01:29; 29.60; 34.00;  1
15:02:00; 29.50; 34.00;  1
15:02:31; 29.50; 34.00;  1
15:03:02; 29.60; 34.00;  1
15:03:33; 29.60; 34.00;  1
15:04:04; 29.60; 34.00;  1
15:04:35; 29.50; 35.00;  1
15:05:06; 29.60; 35.00;  1
15:05:37; 29.60; 35.00;  1
15:06:08; 29.60; 34.00;  1
15:06:39; 29.60; 34.00;  1
15:07:10; 29.60; 34.00;  1
15:07:41; 29.60; 34.00;  1
15:08:12; 29.60; 35.00;  1
15:08:43; 29.60; 34.00;  1
15:09:13; 29.60; 34.00;  1
15:09:44; 29.70; 34.00;  1
15:10:15; 29.70; 34.00;  1
15:10:46; 29.70; 34.00;  1
15:11:16; 29.70; 34.00;  1
15:11:47; 29.70; 35.00;  1
15:12:18; 29.60; 35.00;  1
15:12:49; 29.60; 35.00;  1
15:13:19; 29.60; 35.00;  1
15:13:50; 29.50; 35.00;  1
15:14:21; 29.50; 35.00;  1
15:14:52; 29.40; 35.00;  1
15:15:23; 29.40; 36.00;  1
15:15:54; 29.40; 35.00;  1
15:16:25; 29.40; 35.00;  1
15:16:56; 29.40; 35.00;  1
15:17:27; 29.50; 35.00;  1
15:17:58; 29.50; 35.00;  1
15:18:29; 29.60; 35.00;  1
15:19:00; 29.60; 34.00;  1
15:19:31; 29.60; 34.00;  1
15:20:02; 29.60; 34.00;  1
